,show_id,title,country,year_added,release_year,latest_release_year,seasons,runtimeMinutes,genres,main_category,audience_rating,averageRating,numVotes
1314,70204995,Inuyasha,Japan,2016,2000,2001,2,24,Action,Anime Series,3,7.9,13989
1315,80212245,The Dragon Prince,United States,2019,2018,2019,3,26,Adventure,Kids' TV,3,8.4,14077
1316,80211703,Quicksand,Sweden,2019,2019,2019,1,45,Crime,Crime TV Shows,4,7.5,14503
1317,80115671,Girlboss,United States,2017,2017,2017,1,26,Comedy,TV Comedies,4,7.0,14683
1318,70143865,Pawn Stars,United States,2019,2009,2010,1,30,Reality-TV,Reality TV,2,7.2,14844
1319,80204890,Formula 1: Drive To Survive,United Kingdom,2019,2019,2019,1,40,Documentary,Docuseries,4,8.6,15289
1320,80241248,The Politician,United States,2019,2019,2019,1,42,Comedy,TV Comedies,3,7.5,15596
1321,80161728,Knightfall,United States,2019,2017,2019,2,60,Action,TV Dramas,3,6.8,15658
1322,70300066,Bitten,Canada,2016,2014,2016,3,44,Drama,International TV Shows,4,7.0,15658
1323,80066227,Crazy Ex-Girlfriend,United States,2019,2015,2019,4,42,Comedy,Romantic TV Shows,3,7.8,15896
1324,80113612,Fauda,Israel,2018,2015,2018,2,60,Action,International TV Shows,4,8.2,15921
1325,80013249,Wentworth,Australia,2019,2013,2019,7,45,Crime,Crime TV Shows,0,8.6,16087
1326,80241986,Pose,United States,2019,2018,2018,1,60,Drama,TV Dramas,4,8.6,16143
1327,81013015,Legacies,United States,2019,2018,2018,1,45,Adventure,TV Dramas,3,7.5,16185
1328,80197989,The Society,United States,2019,2019,2019,1,58,Drama,TV Dramas,4,7.0,16242
1329,80107369,Queen Of The South,United States,2019,2016,2018,3,42,Action,Crime TV Shows,3,7.9,16272
1330,80136321,Babylon Berlin,Germany,2019,2017,2017,2,45,Crime,Crime TV Shows,4,8.4,16273
1331,80100105,Wynonna Earp,Canada,2019,2016,2018,3,60,Action,International TV Shows,3,7.4,16606
1332,80238357,The Order,United States,2019,2019,2019,1,60,Drama,TV Dramas,4,6.9,16690
1333,80121349,Van Helsing,United States,2019,2016,2018,3,60,Action,International TV Shows,4,6.2,16760
1334,80233441,The Staircase,France,2018,2004,2018,1,629,Crime,Crime TV Shows,4,7.9,16760
1335,80238565,Derry Girls,United Kingdom,2019,2018,2019,2,30,Comedy,British TV Shows,4,8.4,16790
1336,80117485,Friends From College,United States,2019,2017,2019,2,30,Comedy,Romantic TV Shows,4,6.8,17019
1337,80198988,Black Summer,Canada,2019,2019,2019,1,40,Action,TV Action & Adventure,4,6.4,17455
1338,70185015,Portlandia,United States,2019,2011,2018,8,22,Comedy,TV Comedies,3,7.8,17626
1339,70229514,Dead Set,United Kingdom,2016,2008,2008,1,141,Comedy,British TV Shows,4,7.7,18029
1340,81020576,Yeh Meri Family,India,2018,2018,2018,1,30,Comedy,International TV Shows,2,9.2,18036
1341,70234440,My Little Pony: Friendship Is Magic,United States,2018,2010,2018,8,22,Adventure,Kids' TV,1,7.6,18636
1342,70143864,Royal Pains,United States,2017,2009,2016,8,42,Comedy,TV Comedies,2,7.0,18661
1343,70270745,Ripper Street,United Kingdom,2017,2012,2017,5,59,Crime,British TV Shows,4,8.1,18695
1344,70302007,Turn: Washington'S Spies,United States,2017,2014,2017,4,60,Drama,TV Dramas,3,8.1,18793
1345,80050063,The Seven Deadly Sins,Japan,2018,2014,2018,3,24,Action,Anime Series,3,8.1,18891
1346,70172485,Victorious,United States,2019,2010,2013,3,30,Comedy,Kids' TV,1,6.9,19006
1347,70245163,Call The Midwife,United Kingdom,2019,2012,2018,8,60,Drama,British TV Shows,3,8.4,19095
1348,70266998,Fairy Tail,Japan,2017,2009,2010,1,24,Action,Anime Series,3,8.0,19122
1349,80024232,Madam Secretary,United States,2019,2014,2019,5,45,Drama,TV Dramas,3,7.6,19273
1350,80148535,The Dark Crystal: Age Of Resistance,United Kingdom,2019,2019,2019,1,60,Adventure,TV Action & Adventure,2,8.5,19353
1351,80074220,3%,Brazil,2019,2016,2019,3,49,Action,International TV Shows,4,7.4,19543
1352,70184128,Mighty Morphin Power Rangers,United States,2016,1993,2010,4,30,Action,Kids' TV,3,6.5,19730
1353,81113888,College Romance,India,2019,2018,2018,1,30,Comedy,International TV Shows,4,9.0,19851
1354,80178687,Black Lightning,United States,2019,2017,2019,2,43,Action,TV Action & Adventure,3,6.1,20010
1355,80025601,The Get Down,United States,2017,2016,2017,2,52,Drama,TV Dramas,4,8.3,20493
1356,80226612,Conversations With A Killer: The Ted Bundy Tapes,United States,2019,2019,2019,1,236,Biography,Crime TV Shows,4,7.8,20873
1357,80135414,The Mist,United States,2017,2017,2017,1,42,Drama,TV Dramas,4,5.4,20911
1358,80094728,Marcella,United Kingdom,2018,2016,2017,2,45,Crime,British TV Shows,4,7.4,20984
1359,80095698,Dear White People,United States,2019,2017,2019,3,30,Comedy,TV Comedies,4,6.3,21320
1360,70157294,Private Practice,United States,2019,2007,2012,6,60,Comedy,TV Comedies,3,6.6,21577
1361,80201680,The Kominsky Method,United States,2019,2018,2019,2,30,Comedy,TV Comedies,4,8.2,21670
1362,80145240,Wild Wild Country,United States,2018,2018,2018,1,403,Crime,Crime TV Shows,4,8.2,22038
1363,80178724,Living With Yourself,United States,2019,2019,2019,1,26,Comedy,TV Comedies,4,7.2,22734
1364,80119411,Alias Grace,Canada,2017,2017,2017,1,60,Biography,Crime TV Shows,4,7.8,23238
1365,70260729,Rectify,United States,2017,2013,2016,4,60,Drama,Crime TV Shows,3,8.3,23569
1366,80051137,Fuller House,United States,2019,2016,2018,4,30,Comedy,TV Comedies,3,6.8,23940
1367,70142362,Nurse Jackie,United States,2015,2009,2015,7,27,Comedy,TV Comedies,4,7.7,24084
1368,80037129,Ezel,Turkey,2016,2009,2009,1,90,Crime,Crime TV Shows,3,8.6,24825
1369,70221438,Lilyhammer,Norway,2014,2012,2014,3,45,Comedy,Crime TV Shows,4,8.0,25242
1370,80117545,American Vandal,United States,2018,2017,2018,2,34,Comedy,Crime TV Shows,4,8.2,25468
1371,70261978,Frozen Planet,United Kingdom,2016,2011,2011,1,60,Documentary,British TV Shows,2,9.0,25514
1372,80178151,The Spy,France,2019,2019,2019,1,53,Drama,International TV Shows,4,7.9,25530
1373,80154610,The Rain,Denmark,2019,2018,2019,2,45,Drama,International TV Shows,4,6.4,26018
1374,70302182,Halt And Catch Fire,United States,2017,2014,2017,4,60,Drama,TV Dramas,3,8.4,26662
1375,70258489,Derek,United Kingdom,2019,2012,2015,3,23,Comedy,British TV Shows,3,8.0,26785
1376,80028732,F Is For Family,United States,2018,2015,2018,3,30,Animation,TV Comedies,4,8.0,26981
1377,80079255,Gomorrah,Italy,2017,2014,2016,2,55,Crime,Crime TV Shows,4,8.7,27006
1378,70269479,Longmire,United States,2017,2012,2017,6,60,Action,Crime TV Shows,3,8.3,27773
1379,80109415,Gilmore Girls: A Year In The Life,United States,2016,2016,2016,1,90,Comedy,TV Comedies,3,7.7,27814
1380,70286533,Helix,United States,2018,2014,2015,1,40,Drama,TV Horror,4,6.8,27958
1381,70227189,Lost Girl,Canada,2016,2010,2015,5,44,Drama,TV Dramas,3,7.7,28070
1382,80201500,Safe,United Kingdom,2019,2018,2018,1,60,Crime,British TV Shows,4,7.3,28618
1383,80077417,Colony,United States,2019,2016,2018,3,42,Action,TV Action & Adventure,3,7.4,28827
1384,80136311,Anne With An E,Canada,2020,2017,2018,2,60,Drama,International TV Shows,2,8.7,29159
1385,80109194,Shooter,United States,2019,2016,2018,3,60,Action,Crime TV Shows,4,7.5,29600
1386,80990571,Blue Planet Ii,United Kingdom,2018,2017,2017,1,364,Documentary,British TV Shows,1,9.3,30047
1387,81031373,Don'T F**K With Cats: Hunting An Internet Killer,United Kingdom,2019,2019,2019,1,187,Crime,Crime TV Shows,4,8.1,30550
1388,80177346,Happy!,United States,2018,2017,2017,1,60,Action,Crime TV Shows,4,8.2,31259
1389,80008434,Z Nation,United States,2019,2014,2018,5,44,Action,TV Action & Adventure,3,6.7,31689
1390,70175670,Episodes,United States,2018,2011,2017,5,30,Comedy,Classic & Cult TV,4,7.8,31936
1391,80007225,Happy Valley,United Kingdom,2016,2014,2016,2,58,Crime,British TV Shows,4,8.4,31956
1392,70225722,Life,United Kingdom,2015,2007,2009,1,45,Crime,British TV Shows,2,8.2,32165
1393,70302573,Sword Art Online,Japan,2019,2012,2014,2,24,Action,Anime Series,3,7.6,33467
1394,70177067,Haven,Canada,2015,2010,2015,5,60,Crime,Classic & Cult TV,3,7.6,34417
1395,80095241,Castlevania,United States,2018,2017,2018,2,23,Action,Anime Series,4,8.2,34546
1396,80120485,The Mechanism,Brazil,2019,2018,2019,2,41,Crime,Crime TV Shows,4,8.4,35087
1397,80026506,Love,United States,2018,2016,2018,3,50,Comedy,Romantic TV Shows,4,7.7,35255
1398,80027158,Jane The Virgin,United States,2019,2014,2019,5,60,Comedy,Romantic TV Shows,3,7.8,35778
1399,70153385,Trailer Park Boys,Canada,2018,2001,2018,12,30,Comedy,Classic & Cult TV,4,8.4,35961
1400,70242310,Hemlock Grove,United States,2015,2013,2015,3,46,Drama,TV Horror,4,7.1,36000
1401,80017537,Grace And Frankie,United States,2020,2015,2019,5,30,Comedy,TV Comedies,4,8.3,36444
1402,80036165,Schitt'S Creek,Canada,2019,2015,2019,5,22,Comedy,TV Comedies,3,8.4,37432
1403,80023289,Dark Matter,Canada,2017,2015,2017,3,42,Adventure,TV Sci-Fi & Fantasy,3,7.5,37855
1404,80067617,Into The Badlands,United States,2019,2015,2018,3,42,Action,TV Action & Adventure,0,8.0,39527
1405,80200942,Elite,Spain,2019,2018,2019,2,60,Crime,Crime TV Shows,4,7.6,40109
1406,80095697,Disenchantment,United States,2019,2018,2019,2,30,Action,TV Action & Adventure,3,7.2,40442
1407,70157231,The 4400,United States,2013,2004,2007,4,43,Drama,TV Dramas,3,7.3,41746
1408,80010655,Bloodline,United States,2017,2015,2017,3,60,Drama,TV Dramas,4,8.0,42033
1409,70283260,Reign,United States,2017,2013,2017,4,42,Drama,TV Dramas,3,7.5,42036
1410,70196150,Hart Of Dixie,United States,2015,2011,2014,4,60,Comedy,TV Comedies,2,7.7,43474
1411,70158332,Star Trek: Enterprise,United States,2017,2001,2004,4,60,Action,Classic & Cult TV,2,7.5,43869
1412,80065146,Code Geass: Lelouch Of The Rebellion,Japan,2019,2006,2008,2,24,Action,Anime Series,3,8.6,46133
1413,81033445,Neon Genesis Evangelion,Japan,2019,1995,1995,1,24,Action,Anime Series,3,8.5,46192
1414,70210883,Hell On Wheels,Canada,2016,2011,2016,5,42,Drama,Crime TV Shows,3,8.3,46494
1415,80219707,Dead To Me,United States,2019,2019,2019,1,30,Comedy,TV Comedies,4,8.0,46738
1416,80117038,Big Mouth,United States,2019,2017,2019,3,30,Animation,TV Comedies,4,8.0,49147
1417,70158330,Star Trek: Deep Space Nine,United States,2017,1993,1999,7,45,Action,TV Action & Adventure,2,7.9,49879
1418,80050008,A Series Of Unfortunate Events,United States,2019,2017,2019,3,50,Adventure,Kids' TV,2,7.8,51478
1419,70157434,Extras,United Kingdom,2017,2005,2006,2,30,Comedy,British TV Shows,4,8.3,51734
1420,70153408,Twin Peaks,United States,2017,2017,1990,2,60,Crime,Classic & Cult TV,4,8.5,52418
1421,80084164,The Shannara Chronicles,United States,2018,2016,2018,2,42,Adventure,TV Action & Adventure,3,7.2,52799
1422,80117540,Atypical,United States,2019,2017,2019,3,30,Comedy,TV Comedies,4,8.3,53788
1423,80095815,Santa Clarita Diet,United States,2019,2017,2019,3,30,Comedy,TV Comedies,4,7.8,53944
1424,80997085,Narcos: Mexico,Mexico,2018,2018,2018,1,50,Crime,Crime TV Shows,4,8.4,54519
1425,80063740,Quantico,United States,2018,2015,2018,3,42,Crime,Crime TV Shows,3,6.7,56225
1426,70158331,Star Trek: Voyager,United States,2017,1995,2000,7,44,Action,TV Action & Adventure,2,7.8,56491
1427,80027159,Izombie,United States,2019,2015,2019,5,42,Comedy,TV Comedies,3,7.9,58372
1428,70204980,Fullmetal Alchemist,Japan,2018,2003,2003,1,24,Action,Anime Series,3,8.5,59482
1429,70157152,The West Wing,United States,2015,1999,2005,7,44,Drama,TV Dramas,3,8.8,60116
1430,80211627,Russian Doll,United States,2019,2019,2019,1,30,Adventure,TV Comedies,4,7.9,60257
1431,80065182,Limitless,United States,2016,2015,2016,1,42,Comedy,Crime TV Shows,3,7.7,60530
1432,80153467,Unbelievable,United States,2019,2019,2019,1,48,Crime,Crime TV Shows,4,8.4,60730
1433,80025384,Unbreakable Kimmy Schmidt,United States,2018,2015,2019,4,30,Comedy,TV Comedies,3,7.6,60777
1434,80124522,Maniac 2018,United States,2018,2018,2018,1,40,Comedy,TV Comedies,4,7.8,61029
1435,80049714,Master Of None,United States,2017,2015,2017,2,30,Comedy,TV Comedies,4,8.3,63020
1436,70205012,Naruto,Japan,2019,2002,2008,9,24,Action,Anime Series,2,8.3,64061
1437,70213238,Monty Python'S Flying Circus,United Kingdom,2018,1969,1974,4,30,Comedy,British TV Shows,0,8.8,65069
1438,70136129,The Tudors,Ireland,2018,2007,2010,4,60,Drama,TV Dramas,4,8.1,66396
1439,80223989,Chilling Adventures Of Sabrina,United States,2019,2018,2019,2,60,Drama,TV Horror,3,7.6,67041
1440,80115328,Sacred Games,India,2019,2018,2019,2,50,Action,Crime TV Shows,4,8.7,68281
1441,80113647,Designated Survivor,United States,2019,2016,2019,3,60,Action,Crime TV Shows,3,7.5,71132
1442,70153412,Frasier,United States,2016,1993,2003,11,22,Comedy,Classic & Cult TV,2,8.0,71249
1443,70155629,Charmed 1998,United States,2017,1998,2005,8,42,Drama,Romantic TV Shows,2,7.1,73191
1444,80074249,The Last Kingdom,United Kingdom,2018,2015,2018,3,60,Action,British TV Shows,4,8.4,73822
1445,80998491,After Life,United Kingdom,2019,2019,2019,1,30,Comedy,British TV Shows,4,8.5,75292
1446,80175802,The Sinner,United States,2019,2017,2018,2,45,Crime,Crime TV Shows,0,8.0,78007
1447,80200549,When They See Us,United States,2019,2019,2019,1,296,Biography,Crime TV Shows,4,8.9,78912
1448,80000770,Making A Murderer,United States,2018,2015,2018,2,60,Crime,Crime TV Shows,3,8.6,83767
1449,80044950,The Oa,United States,2019,2016,2019,2,60,Drama,TV Dramas,4,7.9,85748
1450,80174608,"Love, Death & Robots",United States,2019,2019,2019,1,15,Animation,TV Action & Adventure,4,8.5,86409
1451,70302484,Broadchurch,United Kingdom,2017,2013,2017,3,48,Crime,British TV Shows,3,8.4,86479
1452,80126599,Leyla And Mecnun,Turkey,2017,2011,2014,3,80,Adventure,International TV Shows,2,9.1,86525
1453,80066080,Dc'S Legends Of Tomorrow,United States,2019,2016,2018,4,42,Action,TV Action & Adventure,3,6.8,88902
1454,80195377,Planet Earth Ii,United Kingdom,2017,2016,2016,1,298,Documentary,British TV Shows,1,9.5,90023
1455,70155618,Gilmore Girls,United States,2017,2000,2006,7,44,Comedy,Romantic TV Shows,3,8.1,93908
1456,70272479,Bates Motel,United States,2018,2013,2017,5,45,Drama,Crime TV Shows,3,8.2,93965
1457,70158329,Star Trek: The Next Generation,United States,2018,1987,1993,7,44,Action,TV Action & Adventure,2,8.6,95731
1458,80113701,The Good Place,United States,2019,2016,2018,3,22,Comedy,TV Comedies,3,8.2,98687
1459,70300800,Bojack Horseman,United States,2019,2014,2019,6,25,Animation,TV Comedies,4,8.7,100140
1460,70136122,Weeds,United States,2014,2005,2012,8,28,Comedy,TV Comedies,4,7.9,100748
1461,80186863,The Umbrella Academy,United States,2019,2019,2019,1,60,Action,TV Action & Adventure,3,7.9,103664
1462,70204981,Fullmetal Alchemist: Brotherhood,Japan,2018,2009,2010,5,24,Action,Anime Series,3,9.1,107110
1463,80065386,Supergirl,United States,2019,2015,2019,4,43,Action,TV Action & Adventure,3,6.3,107542
1464,70295760,Penny Dreadful,Ireland,2016,2014,2016,3,60,Drama,TV Dramas,4,8.2,108649
1465,70283261,The Originals,United States,2018,2013,2018,5,45,Drama,TV Dramas,3,8.2,112331
1466,70285581,Outlander,United States,2019,2014,2016,2,64,Drama,Romantic TV Shows,4,8.4,113723
1467,80025678,The Crown,United Kingdom,2019,2016,2019,3,58,Drama,British TV Shows,4,8.7,114700
1468,70142386,Ncis,United States,2018,2003,2017,15,60,Action,Crime TV Shows,3,7.8,114923
1469,80024057,How To Get Away With Murder,United States,2019,2014,2018,5,43,Crime,Crime TV Shows,3,8.1,118497
1470,80211991,You,United States,2018,2018,2018,1,45,Crime,Crime TV Shows,4,7.8,126822
1471,70140450,The It Crowd,United Kingdom,2017,2006,2013,5,25,Comedy,British TV Shows,4,8.5,128246
1472,80175722,The End Of The F***Ing World,United Kingdom,2019,2017,2019,2,25,Adventure,British TV Shows,4,8.1,132361
1473,70143843,Glee,United States,2015,2009,2015,6,44,Comedy,TV Comedies,2,6.7,132398
1474,80025744,Sense8,United States,2016,2015,2018,2,60,Drama,TV Dramas,4,8.3,133832
1475,80097140,Altered Carbon,United States,2018,2018,2018,1,60,Action,Crime TV Shows,4,8.1,134375
1476,80197526,Sex Education,United States,2019,2019,2019,1,45,Comedy,British TV Shows,4,8.3,137859
1477,70299043,Attack On Titan,Japan,2019,2013,2013,1,24,Action,Anime Series,4,8.8,143449
1478,70143811,Gossip Girl,United States,2013,2007,2012,6,42,Drama,TV Dramas,3,7.4,147924
1479,80189221,The Haunting Of Hill House,United States,2018,2018,2018,1,50,Drama,TV Dramas,4,8.7,149858
1480,70155610,That '70S Show,United States,2017,1998,2005,8,22,Comedy,TV Comedies,3,8.1,149913
1481,70197042,Person Of Interest,United States,2016,2011,2016,5,43,Action,Crime TV Shows,3,8.4,159445
1482,80117552,Ozark,United States,2018,2017,2018,2,60,Crime,Crime TV Shows,4,8.4,162857
1483,70196145,New Girl,United States,2019,2011,2017,7,22,Comedy,Romantic TV Shows,3,7.7,179556
1484,70281312,The Blacklist,United States,2019,2013,2019,6,43,Crime,Crime TV Shows,3,8.0,183330
1485,80114855,Mindhunter,United States,2019,2017,2019,2,60,Crime,Crime TV Shows,4,8.6,194118
1486,70136135,Mad Men,United States,2015,2007,2014,7,47,Drama,TV Dramas,3,8.6,198019
1487,70283264,The 100,United States,2019,2014,2019,6,43,Drama,TV Action & Adventure,3,7.7,198260
1488,80057918,Lucifer,United States,2019,2015,2019,4,42,Crime,Crime TV Shows,3,8.2,199071
1489,70143842,Parks And Recreation,United States,2016,2009,2015,7,22,Comedy,TV Comedies,3,8.6,200120
1490,70197049,Once Upon A Time,United States,2018,2011,2018,7,60,Adventure,TV Dramas,2,7.7,203676
1491,80020542,Gotham,United States,2019,2014,2019,5,42,Action,Crime TV Shows,3,7.8,206577
1492,80100172,Dark,Germany,2019,2017,2019,2,60,Crime,Crime TV Shows,4,8.8,223226
1493,70140391,Grey'S Anatomy,United States,2019,2005,2018,15,41,Drama,Romantic TV Shows,3,7.6,236120
1494,80117470,13 Reasons Why,United States,2019,2017,2019,3,60,Drama,Crime TV Shows,4,7.7,244975
1495,80189685,The Witcher,Poland,2019,2019,2019,1,60,Action,TV Action & Adventure,4,8.3,261118
1496,70210884,American Horror Story,United States,2019,2011,2018,8,60,Drama,TV Horror,4,8.0,267057
1497,70140358,Arrested Development,United States,2018,2003,2019,5,22,Comedy,TV Comedies,3,8.7,269447
1498,70143860,The Vampire Diaries,United States,2017,2009,2017,8,43,Drama,TV Dramas,3,7.7,273014
1499,70242311,Orange Is The New Black,United States,2019,2013,2019,7,59,Comedy,TV Comedies,4,8.1,273025
1500,80002479,Peaky Blinders,United Kingdom,2019,2013,2019,5,60,Crime,British TV Shows,4,8.8,299211
1501,80021955,Better Call Saul,United States,2018,2015,2017,3,46,Crime,Crime TV Shows,4,8.7,299233
1502,80025172,Narcos,United States,2017,2015,2017,3,49,Biography,Crime TV Shows,4,8.8,336347
1503,70264888,Black Mirror,United Kingdom,2019,2011,2019,5,60,Drama,British TV Shows,4,8.8,409813
1504,70136126,Dexter,United States,2018,2006,2013,8,53,Crime,Crime TV Shows,4,8.6,626285
1505,70177057,The Walking Dead,United States,2019,2010,2018,9,44,Drama,Classic & Cult TV,4,8.2,829696
1506,70143836,Breaking Bad,United States,2013,2008,2013,5,49,Crime,Crime TV Shows,4,9.5,1373312
